187  1 17:06 19:02 -
120  6 15:35 17:23 -
186  1 16:08 18:19 -
190  1 16:11 18:28 -
149  3 15:52 18:07 -
 22  1 14:15 16:47 -
150  3 15:53 19:05 -
 17  1 14:12 16:32 -
 55  3 14:27 17:14 -
 74  1 14:53 17:13 -
 92  1 15:13 17:18 -
 73  2 14:52 17:39 -
 44  2 14:22 16:47 -
 45  3 14:23 16:54 -
101  1 15:19 18:20 -
 84  3 15:05 17:54 -
 82  1 15:01 18:13 -
  7  2 14:03 17:00 -
115  2 15:32 17:15 -
 35  3 14:36 17:36 -
 28  1 14:18 17:01 -
 75  1 15:03 17:06 -
 13  1 14:08 17:42 -
 98  1 15:17 17:33 -
 90  1 15:10 17:18 -
 78  6 14:59 17:52 -
106  4 15:25 18:27 -
 34  2 14:20 17:31 -
127  2 15:37 18:12 -
 87  3 15:07 18:23 -
 91  2 15:12 17:47 -
172  2 16:05 18:49 -
 33  1 14:40 17:54 -
142  3 15:45 18:31 -
 31  2 14:34 18:40 -
 85  1 15:06 18:29 -
 96  1 15:16 18:24 -
 15  3 14:10 17:45 -
 23  1 14:16 17:55 -
182  1 16:07 20:29 -
163  3 16:00 19:24 -
166  1 16:31 20:40 -
  9  1 14:04 17:15 -
122  2 15:50 18:50 -
134  5 15:42 20:09 -
 46  1 14:44 17:13 -
104  2 15:24 18:26 -
 26  2 14:31 18:21 -
111  4 15:29 18:28 -
 61  5 14:56 18:32 -
 83  1 15:02 17:41 -
109  2 15:28 19:09 -
167  1 16:59 21:09 -
130  1 15:40 18:29 -
126  3 15:36 19:14 -
  1  1 13:59 17:04 -
139  2 15:51 19:00 -
 32  2 14:49 18:01 -
143  2 15:46 21:07 -
 99  4 15:18 18:44 -
  3  1 14:01 17:34 -
 36  2 14:33 18:03 -
 72  2 14:51 18:57 -
 71  1 14:41 18:33 -
 64  1 14:30 18:33 -
 63  1 14:29 18:33 -
 62  1 14:28 18:33 -
129  3 15:39 21:09 -
185  2 16:46 22:15 -
 88  2 15:09 18:30 -
 21  2 14:14 18:50 -
103  2 15:22 20:24 -
 37  3 14:21 18:19 -
184  2 16:06 20:59 -
162  4 16:32 22:08 -
 81  1 15:15 18:40 -
165  1 16:02 19:43 -
157  8 15:58 19:29 -
 10  1 14:05 17:13 -
164  1 16:01 20:37 -
145  4 15:55 21:35 -
 29  1 14:32 19:49 2
179  2 16:45 20:31 -
  5  2 14:02 20:11 -
 76  1 14:57 18:45 -
 60  2 14:55 18:45 -
 39  2 14:46 20:37 -
  8  3 14:42 18:47 -
154  4 15:56 19:59 -
 41  1 14:54 20:45 2
191  1 16:12 21:13 -
128  1 15:38 19:59 -
141  2 15:44 20:23 -
108  2 15:27 19:54 -
100  2 15:22 20:26 -
116  2 15:33 20:01 -
 77  6 14:58 18:45 -
 18  3 14:13 19:17 -
188  1 16:09 22:17 -
 47  2 14:43 18:20 -
102  2 15:21 19:21 -
 59  7 14:45 19:06 -
 58  2 15:20 18:11 -
 24  2 14:17 17:34 -   
 30  2 14:19 17:22 -
156  6 15:57 18:03 -
 16  2 14:11 17:54 -
151  2 16:03 20:15 -   
 11  1 14:06 17:14 -
 42  1 14:48 19:30 -
 12  1 14:07 17:04 -
 14  2 14:09 17:54 -
  2  2 14:00 17:35 -   
169  1 16:20 20:45 -
  6  1 16:30 19:42 -
161  3 15:59 19:30 -
168  1 16:04 20:21 -
 86  4 15:08 19:50 -
107  3 15:26 19:43 -
 95  3 15:14 19:59 -
147  1 15:48 20:33 -
  4  1 16:33 21:40 -
 19  3 14:35 19:48 -
121  1 16:43 22:01 -
112  2 15:30 20:50 -   
 79  2 15:04 20:45 -
146  2 15:47 20:31 2
133  3 15:41 20:50 -
 25  4 14:37 20:26 -
113  3 15:31 20:50 -   
159  2 16:54 22:58 -
158  2 16:53 22:58 -
171  2 16:27 22:34 -
 52  4 14:50 19:06 4
 50  1 14:26 20:47 -
 49  1 14:25 20:47 -
 48  1 14:24 20:47 -
125  2 15:34 20:52 -
118  1 16:40 21:58 -
132  4 16:28 21:57 3
152  3 15:54 21:23 3
178  4 17:00 24:30 -
119  1 16:44 22:01 -
117  2 16:42 22:01 -
148  1 15:49 19:50 3,4
 38  3 14:38 22:59 -
137  2 15:43 21:58 -
189  1 16:10 19:15 2,3,4
 43  3 14:47 23:40 3
