456 b 12:17 1 -
389 b 12:20 1 -
390 b 12:20 1 -
430 b 12:24 1 -
547 b 12:34 2 -
163 b 12:41 1 -
55  b 12:41 2 -
451 b 12:45 1 -
254 a 12:49 1 -
523 a 12:50 1 -
181 b 12:51 2 -
277 a 12:58 1 -
95  a 12:59 1 -
16  a 13:02 1 -
454 a 13:02 1 -
110 a 13:02 1 -
348 b 13:02 1 -
99  b 13:02 1 -
27  a 13:03 1 -
281 b 13:03 1 -
19  b 13:03 1 -
105 a 13:04 1 -
455 a 13:04 1 -
280 b 13:06 2 -
439 b 13:08 1 -
317 b 13:08 1 -
7   b 13:20 1 -
275 b 13:22 1 -
87  b 13:27 1 -
91  a 13:28 2 -
53  a 13:30 2 -
541 a 13:31 1 -
495 a 13:31 1 -
392 a 13:32 1 -
590 a 13:32 1 -
316 b 13:35 1 -
349 b 13:40 1 -
49  a 13:41 1 -
230 a 13:41 1 -
320 a 13:42 1 5
35  b 13:43 2 -
106 b 13:48 2 -
57  b 13:49 1 -
198 b 13:56 2 -
172 b 13:59 1 -
189 b 13:59 1 -
182 b 13:59 1 -
216 a 13:59 1 -
51  b 14:00 2 -
354 b 14:01 1 -
357 b 14:01 1 -
274 a 14:02 2 -
548 a 14:04 3 -
327 a 14:09 2 -
570 b 14:11 1 -
352 a 14:11 1 -
 33 b 14:11 1 -
227 a 14:11 2 -
  9 b 14:14 1 -
310 a 14:14 4 -
 68 b 14:14 1 -
 94 b 14:14 1 -
 50 b 14:15 2 -
544 a 14:15 3 -
545 b 14:16 1 -
180 b 14:18 1 -
251 a 14:18 2 -
 89 b 14:20 2 -
205 a 14:21 1 -
 14 b 14:22 1 -
424 a 14:25 2 -
375 b 14:25 2 -
422 a 14:28 1 -
588 b 14:28 1 -
 67 a 14:29 3 -
572 a 14:30 2 -
 65 a 14:31 1 -
 15 a 14:32 5 -
603 b 14:33 2 -
299 a 14:33 2 -
356 a 14:33 2 -
 44 a 14:35 3 -
159 a 14:36 1 4,5
475 b 14:36 1 -
206 a 14:37 1 -
611 a 14:41 2 -
 17 a 14:42 1 -
506 a 14:43 1 -
 92 a 14:44 1 4
238 a 14:45 2 -
535 a 14:45 1 -
144 a 14:45 2 -
279 a 14:45 1 -
598 a 14:45 1 -
195 b 14:48 4 -
413 b 14:48 1 -
  1 b 14:48 3 -
 88 a 14:48 1 -
 74 a 14:48 1 -
147 b 14:49 1 -
499 a 14:50 1 -
215 a 14:51 2 -
116 a 14:53 3 -
188 b 14:54 2 -
  6 a 14:54 2 -
 84 a 14:55 1 -
539 a 14:55 1 -
438 a 14:55 1 -
518 a 14:55 1 -
437 a 14:55 1 -
574 a 14:55 1 -
278 a 14:59 3 -
120 a 15:00 1 -
384 a 15:01 1 -
293 a 15:04 1 -
101 b 15:04 2 -
 66 b 15:04 1 -
264 a 15:06 3 -
410 b 15:06 1 -
  5 b 15:06 1 -
435 a 15:07 1 -
425 a 15:07 2 -
247 b 15:09 2 -
297 a 15:09 1 -
233 b 15:09 1 -
100 b 15:09 1 -
117 b 15:09 1 -
161 a 15:09 1 -
485 a 15:09 1 -
162 b 15:09 1 -
155 b 15:09 1 -
360 a 15:11 1 6
64  a 15:11 2 6
380 a 15:14 3 -
409 b 15:16 3 -
140 b 15:17 2 -
552 b 15:17 3 -
136 b 15:17 1 -
385 a 15:17 1 4
388 b 15:19 4 -
183 a 15:19 2 -
213 b 15:19 1 -
479 b 15:19 1 -
394 a 15:21 1 -
372 b 15:21 1 1,2,3,4,6
404 a 15:22 1 -
391 b 15:22 1 -
329 a 15:23 1 -
563 a 15:25 4 -
398 a 15:29 9 -
343 b 15:30 2 - 
488 a 15:31 1 - 
612 a 15:31 1 - 
614 a 15:31 1 - 
137 b 15:31 1 - 
130 a 15:33 1 - 
296 a 15:33 5 - 
34  b 15:34 1 - 
585 b 15:35 1 - 
483 b 15:37 2 - 
458 a 15:39 2 - 
387 a 15:41 2 - 
416 a 15:42 1 - 
427 a 15:42 1 - 
374 a 15:43 2 - 
399 a 15:43 2 - 
266 a 15:43 3 - 
78  a 15:43 2 - 
204 b 15:45 2 - 
241 b 15:45 1 - 
482 a 15:45 1 - 
239 b 15:46 1 - 
453 a 15:49 1 - 
303 a 15:49 1 - 
493 b 15:49 1 - 
203 a 15:49 1 - 
211 a 15:51 1 - 
604 a 15:51 1 - 
601 a 15:51 1 - 
107 b 15:55 1 - 
259 b 15:55 1 - 
118 b 15:55 1 - 
146 a 15:55 1 - 
305 a 15:57 3 1,2,3,4 
361 a 15:57 1 - 
323 a 15:57 1 - 
90  b 15:57 1 - 
219 a 15:57 1 - 
450 b 15:57 1 - 
560 a 15:57 1 - 
492 a 15:57 1 - 
276 a 15:57 1 - 
139 b 15:57 1 - 
322 b 15:57 1 - 
309 b 16:00 1 - 
395 b 16:01 1 - 
11  b 16:02 2 - 
244 b 16:02 1 - 
42  b 16:03 1 - 
174 a 16:03 2 5 
167 a 16:05 2 -
132 a 16:07 2 -
175 b 16:09 2 -
313 b 16:09 1 -
234 b 16:10 2 -
432 a 16:10 1 -
 30 b 16:11 1 -
 25 b 16:11 1 -
 72 b 16:11 1 -
468 a 16:11 3 -
111 a 16:12 1 -
397 b 16:12 1 1
328 a 16:12 2 -
  8 b 16:13 1 -
 73 a 16:13 3 2,3,4,5
173 a 16:13 7 -
200 a 16:13 3 -
331 a 16:14 4 1,2,3,6
420 a 16:14 2 -
418 a 16:15 1 -
554 a 16:15 1 -
355 a 16:15 4 -
534 a 16:16 2 -
  4 a 16:18 4 -
125 b 16:20 1 -
414 a 16:24 3 -
312 a 16:25 3 -
214 b 16:26 1 -
 76 b 16:26 1 -
382 b 16:28 2 -
257 a 16:28 2 -
516 b 16:30 1 -
108 a 16:32 2 -
291 a 16:33 3 -
153 a 16:44 1 -
449 a 16:45 1 -
452 a 16:45 1 -
368 a 16:47 1 -
367 b 16:47 1 -
289 a 16:50 1 -
511 a 16:50 1 -
576 a 16:53 2 -
186 a 16:53 2 -
464 a 16:54 5 1,2
262 b 16:55 3 -
157 b 16:55 1 1,2,3,4
 41 b 16:56 1 -
138 b 16:57 1 1,2,6
 83 a 16:57 1 -
340 a 16:58 1 -
 93 a 17:01 3 -
 22 b 17:03 2 -
142 a 17:03 5 -
141 b 17:03 1 2
504 a 17:04 2 -
190 b 17:04 2 -
 69 a 17:05 2 -
 97 a 17:07 2 -
 21 b 17:08 1 -
 10 b 17:08 1 -
  2 b 17:08 1 -
498 a 17:09 1 -
514 a 17:09 1 -
207 a 17:14 3 -
 80 b 17:15 2 -
 79 b 17:15 1 -
 75 b 17:15 1 -
109 b 17:19 1 2,3,4,5
615 a 17:22 2 -
308 b 17:20 2 -
 96 b 17:20 1 -
 47 a 17:20 2 -
285 a 17:23 3 -
294 a 17:24 1 -
208 a 17:24 2 -
565 a 17:27 8 -
346 a 17:29 1 -
549 a 17:35 2 -
335 a 17:35 2 -
 40 a 17:35 6 2,3,4,5
476 a 17:36 1 -
478 a 17:36 1 -
 63 a 17:37 4 -
 77 a 17:38 1 -
202 a 17:38 4 -
 39 b 17:40 1 -
401 a 17:40 1 -
377 b 17:43 1 -
191 b 17:45 2 -
168 b 17:48 1 -
154 b 17:48 1 -
326 a 17:49 2 -
459 a 17:50 1 -
461 a 17:51 1 -
124 a 17:53 1 -
 38 a 17:54 1 -
253 a 17:54 1 -
179 b 17:58 2 2,3,4
171 b 18:00 1 -
250 b 18:00 1 - 
282 a 18:01 3 - 
586 a 18:10 1 - 
402 a 18:10 2 - 
536 b 18:12 1 - 
507 b 18:14 1 - 
509 b 18:14 1 - 
 18 a 18:18 3 - su
223 a 18:18 5 - 
 58 b 18:20 1 - 
228 b 18:23 1 - 
 48 b 18:23 1 - 
561 b 18:25 2 1,2 
433 b 18:28 1 - 
524 a 18:28 5 - 
564 b 18:29 1 1,2 
557 a 18:46 1 -
623 a 18:46 1 - 
112 b 18:47 2 - 
 23 a 18:50 1 - 
406 b 18:50 2 1,2 
407 b 18:50 1 1,2 
606 b 18:51 4 1,2 
332 b 19:02 1 6 
408 a 19:09 2 - 
194 a 19:09 1 - 
 13 b 19:10 1 - 
193 b 19:17 1 1,6 
579 b 19:19 1 1,6  
613 a 19:20 3 - 
209 a 19:20 4 - 
431 b 19:24 1 - su
415 b 19:27 2 1,2 
532 a 19:27 2 2,6 
169 b 19:36 2 - 
448 b 19:36 1 - 
543 a 19:48 1 2,6 
212 a 19:48 1 2,6 
184 a 20:02 2 6 
123 a 20:02 1 6 
177 b 20:04 1 - 
178 b 20:04 1 - 
337 b 20:14 1 1,2 
386 b 20:18 2 1,2,3,4 
491 a 20:22 2 2,3,4,5 
426 a 20:34 2 2,6 
473 b 20:35 2 5,6
185 a 20:38 2 - 
164 b 20:41 1 2,3,4,5,6 
417 b 20:48 3 1,6
525 b 20:55 1 -
359 a 20:56 3 -
301 b 21:03 3 -
